location_name,lat,lon,date,time,species_tvk,species,passes,percentile,activity_level,pass_definition,detector_make,detector_model,detector_height_m,roost_within_25m,activity_elevated_by_roost,roost_species,linear_feature_adjacent,linear_feature_25m,anthropogenic_feature_adjacent,anthropogenic_feature_25m,temperature_c,rainfall,wind_speed_mph,method_of_classification,analysis_software_used,site_name,reference_range_size,location_filter,date_filter,detector_make_filter
d6,55.0269,-6.821783,2018-08-19,21:41:31,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,21:41:50,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,21:41:56,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,21:45:25,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,21:46:14,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,21:46:20,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,21:46:27,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,21:46:44,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,21:46:48,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,21:46:53,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,21:47:01,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,21:48:34,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,21:48:43,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,21:48:48,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,21:50:00,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,21:50:28,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,21:51:07,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,21:51:10,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,21:52:53,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,21:54:22,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,21:54:28,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,21:56:29,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,21:57:22,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,21:58:50,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,21:59:57,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,22:04:50,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,22:21:23,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,22:21:51,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,22:21:53,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,22:22:04,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,22:22:09,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,22:22:12,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,22:22:15,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,22:22:21,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,22:22:26,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,22:22:47,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,22:29:24,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,22:29:32,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,22:29:40,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,22:29:47,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,22:29:52,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,22:30:09,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,22:30:17,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,22:30:32,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,22:31:04,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,22:31:19,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,22:58:19,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,22:59:09,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,23:17:50,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,23:17:55,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d6,55.0269,-6.821783,2018-08-19,23:18:01,NHMSYS0020001355,Pipistrellus pipistrellus,74,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,21:33:01,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,21:44:38,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,21:44:43,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,21:45:09,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,21:45:20,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,21:45:29,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,21:45:35,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,21:45:45,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,21:45:53,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,21:47:49,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,21:48:11,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,21:57:06,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,21:57:37,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,22:02:14,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,22:02:22,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,22:03:05,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,22:05:11,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,22:11:06,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,22:11:15,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,22:11:22,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,22:11:37,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,22:14:34,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,22:14:45,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,22:15:03,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,22:15:10,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,22:15:13,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,22:15:30,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,22:15:45,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,22:16:25,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,22:17:06,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d7,55.024583,-6.821733,2018-08-19,22:17:16,NHMSYS0020001355,Pipistrellus pipistrellus,31,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:22:44,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:22:55,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:23:00,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:23:23,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:23:39,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:23:40,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:23:46,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:23:55,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:24:15,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:24:24,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:24:31,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:24:34,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:24:40,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:24:55,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:24:59,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:25:05,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:25:13,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:25:21,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:25:26,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:25:30,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:25:35,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:25:41,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:25:44,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:25:48,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:26:04,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:26:10,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:26:22,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:26:46,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:26:50,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:26:51,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:44:05,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:49:37,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:56:46,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:56:48,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:10:54,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:43:55,NHMSYS0020001355,Pipistrellus pipistrellus,36,94,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d9,55.01965,-6.82065,2018-08-19,21:53:54,NHMSYS0020001355,Pipistrellus pipistrellus,22,89,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d9,55.01965,-6.82065,2018-08-19,21:56:04,NHMSYS0020001355,Pipistrellus pipistrellus,22,89,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d9,55.01965,-6.82065,2018-08-19,21:56:15,NHMSYS0020001355,Pipistrellus pipistrellus,22,89,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
d9,55.01965,-6.82065,2018-08-19,21:56:23,NHMSYS0020001355,Pipistrellus pipistrellus,22,89,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,275,100,1,No
